mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.08,"10 km WNW of Cobb, CA",1732733674920,1732736839433,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091751&format=geojson,,,,,automatic,0,18,nc,75091751,",nc75091751,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.005394,0.01,111.0,md,earthquake,"M 1.1 - 10 km WNW of Cobb, CA"
2.04,"15 km S of Volcano, Hawaii",1732733163690,1732733336900,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543777&format=geojson,,,,,automatic,0,64,hv,74543777,",hv74543777,",",hv,",",origin,phase-data,",50.0,0.03586,0.209999993,103.0,ml,earthquake,"M 2.0 - 15 km S of Volcano, Hawaii"
1.1,"5 km NW of Cobb, CA",1732733003360,1732740570817,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091731,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091731&format=geojson,,,,,automatic,0,19,nc,75091731,",nc75091731,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01058,0.03,192.0,md,earthquake,"M 1.1 - 5 km NW of Cobb, CA"
1.4,"134 km SSE of McCarthy, Alaska",1732732893203,1732733051035,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9ddvrc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9ddvrc&format=geojson,,,,,automatic,0,30,ak,024f9ddvrc,",ak024f9ddvrc,",",ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 1.4 - 134 km SSE of McCarthy, Alaska"
0.72,"3 km NW of The Geysers, CA",1732732846730,1732738769613,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091726,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091726&format=geojson,,,,,automatic,0,8,nc,75091726,",nc75091726,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.006073,0.02,96.0,md,earthquake,"M 0.7 - 3 km NW of The Geysers, CA"
0.72,"3 km NW of The Geysers, CA",1732732804250,1732737269474,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091721,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091721&format=geojson,,,,,automatic,0,8,nc,75091721,",nc75091721,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.005271,0.01,76.0,md,earthquake,"M 0.7 - 3 km NW of The Geysers, CA"
-0.07,"67 km WNW of Beluga, Alaska",1732732358110,1732775420900,,https://earthquake.usgs.gov/earthquakes/eventpage/av93381423,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93381423&format=geojson,,,,,reviewed,0,0,av,93381423,",av93381423,",",av,",",origin,phase-data,",9.0,0.0826,0.09,128.0,ml,earthquake,"M -0.1 - 67 km WNW of Beluga, Alaska"
3.1,"12 km E of Point Possession, Alaska",1732732000027,1732818573858,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9daoi1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9daoi1&format=geojson,7.0,2.7,2.343,,reviewed,0,150,ak,024f9daoi1,",ak024f9daoi1,us7000nuk0,",",ak,us,",",dyfi,origin,phase-data,shakemap,",,,0.73,,ml,earthquake,"M 3.1 - 12 km E of Point Possession, Alaska"
1.22,"15 km SSW of Olancha, CA",1732731985080,1732733196378,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40988824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40988824&format=geojson,,,,,reviewed,0,23,ci,40988824,",ci40988824,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.1758,0.14,75.0,ml,earthquake,"M 1.2 - 15 km SSW of Olancha, CA"
0.99,"25 km SW of Bodfish, CA",1732731128240,1732733204690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40988800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40988800&format=geojson,,,,,reviewed,0,15,ci,40988800,",ci40988800,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.1169,0.14,91.0,ml,earthquake,"M 1.0 - 25 km SW of Bodfish, CA"
0.6,"8 km NNW of Indian Springs, Nevada",1732730860586,1732745142740,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00888033,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00888033&format=geojson,,,,,reviewed,0,6,nn,00888033,",nn00888033,",",nn,",",origin,phase-data,",11.0,0.193,0.1466,163.67999999999998,ml,earthquake,"M 0.6 - 8 km NNW of Indian Springs, Nevada"
1.0,"15 km WNW of Virginia City, Nevada",1732730768359,1732750636224,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00888044,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00888044&format=geojson,,,,,reviewed,0,15,nn,00888044,",nn00888044,",",nn,",",origin,phase-data,",5.0,0.039,0.1437,231.84999999999997,ml,earthquake,"M 1.0 - 15 km WNW of Virginia City, Nevada"
4.5,"18 km ENE of Salcedo, Philippines",1732730699040,1732813368094,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nujz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nujz&format=geojson,1.0,2.7,,,reviewed,0,312,us,7000nujz,",us7000nujz,",",us,",",dyfi,origin,phase-data,",95.0,4.124,0.67,111.0,mb,earthquake,"M 4.5 - 18 km ENE of Salcedo, Philippines"
1.72,"50 km W of Nikolski, Alaska",1732730548610,1732774983810,,https://earthquake.usgs.gov/earthquakes/eventpage/av93381388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93381388&format=geojson,,,,,reviewed,0,46,av,93381388,",av93381388,",",av,",",origin,phase-data,",6.0,0.1285,0.29,171.0,ml,earthquake,"M 1.7 - 50 km W of Nikolski, Alaska"
2.0,"8 km ENE of Milpitas, CA",1732729766310,1732731137825,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091681,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091681&format=geojson,,,,,automatic,0,62,nc,75091681,",nc75091681,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.0257,0.07,36.0,md,earthquake,"M 2.0 - 8 km ENE of Milpitas, CA"
0.83,"4 km S of West Yellowstone, Montana",1732729408980,1732732765390,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80087331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80087331&format=geojson,,,,,reviewed,0,11,uu,80087331,",uu80087331,",",uu,",",origin,phase-data,",10.0,0.1109,0.14,159.0,md,earthquake,"M 0.8 - 4 km S of West Yellowstone, Montana"
1.87,"2 km SW of Volcano, Hawaii",1732728878440,1732728963190,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543677,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543677&format=geojson,,,,,automatic,0,54,hv,74543677,",hv74543677,",",hv,",",origin,phase-data,",7.0,0.02006,0.180000007,226.0,md,earthquake,"M 1.9 - 2 km SW of Volcano, Hawaii"
2.48000002,"6 km SSW of Volcano, Hawaii",1732728867830,1732729034250,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543682,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543682&format=geojson,,,,,automatic,0,95,hv,74543682,",hv74543682,",",hv,",",origin,phase-data,",12.0,0.003512,0.230000004,137.0,md,earthquake,"M 2.5 - 6 km SSW of Volcano, Hawaii"
2.1500001,"3 km S of Pāhala, Hawaii",1732728745040,1732728835490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543667&format=geojson,,,,,automatic,0,71,hv,74543667,",hv74543667,",",hv,",",origin,phase-data,",33.0,0.01727,0.140000001,133.0,md,earthquake,"M 2.2 - 3 km S of Pāhala, Hawaii"
4.7,"12 km S of Khorugh, Tajikistan",1732728662638,1732811685040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuj7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuj7&format=geojson,,,,,reviewed,0,340,us,7000nuj7,",us7000nuj7,",",us,",",moment-tensor,origin,phase-data,",127.0,1.945,0.62,82.0,mwr,earthquake,"M 4.7 - 12 km S of Khorugh, Tajikistan"
1.1,"4 km ESE of Hollister, CA",1732728503890,1732728601392,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091676&format=geojson,,,,,automatic,0,19,nc,75091676,",nc75091676,",",nc,",",nearby-cities,origin,phase-data,",6.0,0.1124,0.03,198.0,md,earthquake,"M 1.1 - 4 km ESE of Hollister, CA"
1.99,"75 km W of Salamatof, Alaska",1732728499330,1732774054560,,https://earthquake.usgs.gov/earthquakes/eventpage/av93381348,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93381348&format=geojson,,,,,reviewed,0,61,av,93381348,",av93381348,",",av,",",origin,phase-data,",4.0,0.03562,0.25,308.0,ml,earthquake,"M 2.0 - 75 km W of Salamatof, Alaska"
2.1,"73 km WSW of Nanwalek, Alaska",1732728257680,1732810568040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9cors8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9cors8&format=geojson,,,,,automatic,0,68,ak,024f9cors8,",us7000nuj6,ak024f9cors8,",",us,ak,",",origin,phase-data,",,,0.27,,ml,earthquake,"M 2.1 - 73 km WSW of Nanwalek, Alaska"
1.8,"15 km N of Balmorhea, Texas",1732728173347,1732789835429,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024xibx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024xibx&format=geojson,,,,,reviewed,0,50,tx,2024xibx,",tx2024xibx,",",tx,",",origin,phase-data,",14.0,0.1,0.2,67.0,ml,earthquake,"M 1.8 - 15 km N of Balmorhea, Texas"
1.63,"8 km ENE of Milpitas, CA",1732728038900,1732728136101,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091661,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091661&format=geojson,,,,,automatic,0,41,nc,75091661,",nc75091661,",",nc,",",nearby-cities,origin,phase-data,",13.0,0.02677,0.04,75.0,md,earthquake,"M 1.6 - 8 km ENE of Milpitas, CA"
0.98,"2 km NNW of The Geysers, CA",1732727788610,1732727886095,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091656&format=geojson,,,,,automatic,0,15,nc,75091656,",nc75091656,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.01376,0.03,82.0,md,earthquake,"M 1.0 - 2 km NNW of The Geysers, CA"
1.46,"5 km E of Santa Rosa, CA",1732727712700,1732729774653,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091651&format=geojson,,,,,automatic,0,33,nc,75091651,",nc75091651,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.0718,0.11,70.0,md,earthquake,"M 1.5 - 5 km E of Santa Rosa, CA"
2.1500001,"1 km S of Pāhala, Hawaii",1732726594200,1732726711690,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543632&format=geojson,,,,,automatic,0,71,hv,74543632,",hv74543632,",",hv,",",origin,phase-data,",48.0,0.03671,0.129999995,78.0,md,earthquake,"M 2.2 - 1 km S of Pāhala, Hawaii"
1.3,"46 km SE of Glacier View, Alaska",1732726581696,1732726700559,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9ca7eh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9ca7eh&format=geojson,,,,,automatic,0,26,ak,024f9ca7eh,",ak024f9ca7eh,",",ak,",",origin,phase-data,",,,0.97,,ml,earthquake,"M 1.3 - 46 km SE of Glacier View, Alaska"
4.3,"79 km W of San Antonio de los Cobres, Argentina",1732725890007,1732738023040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuj2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuj2&format=geojson,,,,,reviewed,0,284,us,7000nuj2,",us7000nuj2,",",us,",",origin,phase-data,",26.0,2.503,0.89,101.0,mb,earthquake,"M 4.3 - 79 km W of San Antonio de los Cobres, Argentina"
1.14,"16 km E of Ocotillo Wells, CA",1732724058580,1732729748729,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40988648,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40988648&format=geojson,,,,,reviewed,0,20,ci,40988648,",ci40988648,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.02152,0.17,61.0,ml,earthquake,"M 1.1 - 16 km E of Ocotillo Wells, CA"
1.5,"30 km SSW of Denali National Park, Alaska",1732724039773,1732724156360,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9c12jt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9c12jt&format=geojson,,,,,automatic,0,35,ak,024f9c12jt,",ak024f9c12jt,",",ak,",",origin,phase-data,",,,0.99,,ml,earthquake,"M 1.5 - 30 km SSW of Denali National Park, Alaska"
5.2,Scotia Sea,1732723158111,1732724089040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuix,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuix&format=geojson,,,,,reviewed,0,416,us,7000nuix,",us7000nuix,",",us,",",origin,phase-data,",74.0,8.495,0.51,56.0,mb,earthquake,M 5.2 - Scotia Sea
2.02,"4 km ENE of Heber, CA",1732723089080,1732729244819,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40988624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40988624&format=geojson,,,,,reviewed,0,63,ci,40988624,",ci40988624,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.07113,0.23,114.0,ml,earthquake,"M 2.0 - 4 km ENE of Heber, CA"
1.95,"6 km SSE of Pāhala, Hawaii",1732722914250,1732723088670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543557,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543557&format=geojson,,,,,automatic,0,58,hv,74543557,",hv74543557,",",hv,",",origin,phase-data,",51.0,0.006433,0.140000001,166.0,ml,earthquake,"M 2.0 - 6 km SSE of Pāhala, Hawaii"
1.1,"14 km NNW of Chickaloon, Alaska",1732722811513,1732722910131,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9bo5en,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9bo5en&format=geojson,,,,,automatic,0,19,ak,024f9bo5en,",ak024f9bo5en,",",ak,",",origin,phase-data,",,,0.67,,ml,earthquake,"M 1.1 - 14 km NNW of Chickaloon, Alaska"
1.1500000000000001,"30 km S of Morton, Washington",1732722719670,1732723846320,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62061671&format=geojson,,,,,reviewed,0,20,uw,62061671,",uw62061671,",",uw,",",origin,phase-data,",21.0,0.01372,0.09,101.0,ml,earthquake,"M 1.2 - 30 km S of Morton, Washington"
1.09,"5 km NNW of The Geysers, CA",1732722575000,1732723634957,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091616&format=geojson,,,,,automatic,0,18,nc,75091616,",nc75091616,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.00614,0.02,47.0,md,earthquake,"M 1.1 - 5 km NNW of The Geysers, CA"
4.5,"60 km WNW of Mohr, Iran",1732722375567,1732724249040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuiu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuiu&format=geojson,,,,,reviewed,0,312,us,7000nuiu,",us7000nuiu,",",us,",",origin,phase-data,",86.0,4.474,0.58,62.0,mb,earthquake,"M 4.5 - 60 km WNW of Mohr, Iran"
4.5,"65 km SSW of Sola, Vanuatu",1732722361820,1732724872040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuir,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuir&format=geojson,,,,,reviewed,0,312,us,7000nuir,",us7000nuir,",",us,",",origin,phase-data,",38.0,1.015,0.6,126.0,mb,earthquake,"M 4.5 - 65 km SSW of Sola, Vanuatu"
2.0,"50 km E of Port Alsworth, Alaska",1732721878618,1732722008572,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9bks1h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9bks1h&format=geojson,,,,,automatic,0,62,ak,024f9bks1h,",ak024f9bks1h,",",ak,",",origin,phase-data,",,,0.38,,ml,earthquake,"M 2.0 - 50 km E of Port Alsworth, Alaska"
4.3,"31 km W of Hakui, Japan",1732721573599,1732724549040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuis,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuis&format=geojson,,,,,reviewed,0,284,us,7000nuis,",us7000nuis,",",us,",",moment-tensor,origin,phase-data,",49.0,1.466,0.66,53.0,mwr,earthquake,"M 4.3 - 31 km W of Hakui, Japan"
4.6,"13 km ENE of Hualien City, Taiwan",1732721543626,1732835182397,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nuil,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nuil&format=geojson,10.0,2.9,,,reviewed,0,328,us,7000nuil,",us7000nuil,",",us,",",dyfi,moment-tensor,origin,phase-data,",57.0,0.729,0.82,68.0,mwr,earthquake,"M 4.6 - 13 km ENE of Hualien City, Taiwan"
2.0999999,"13 km ENE of Pāhala, Hawaii",1732721178800,1732721293280,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543517,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543517&format=geojson,,,,,automatic,0,68,hv,74543517,",hv74543517,",",hv,",",origin,phase-data,",43.0,0.03832,0.170000002,154.0,md,earthquake,"M 2.1 - 13 km ENE of Pāhala, Hawaii"
0.63,"10 km WNW of Cobb, CA",1732719897270,1732721238653,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091551,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091551&format=geojson,,,,,automatic,0,6,nc,75091551,",nc75091551,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.00511,0.01,112.0,md,earthquake,"M 0.6 - 10 km WNW of Cobb, CA"
2.11,"6 km SSW of Volcano, Hawaii",1732719630530,1732719803790,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74543482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74543482&format=geojson,,,,,automatic,0,68,hv,74543482,",hv74543482,",",hv,",",origin,phase-data,",33.0,0.002807,0.370000005,46.0,ml,earthquake,"M 2.1 - 6 km SSW of Volcano, Hawaii"
1.87,"9 km ENE of Milpitas, CA",1732719234110,1732720636590,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091531,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091531&format=geojson,1.0,2.2,,,automatic,0,54,nc,75091531,",nc75091531,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.02519,0.06,42.0,md,earthquake,"M 1.9 - 9 km ENE of Milpitas, CA"
1.0,"70 km WNW of Nikiski, Alaska",1732718800718,1732772433090,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9b18hz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9b18hz&format=geojson,,,,,automatic,0,15,ak,024f9b18hz,",av93381218,ak024f9b18hz,",",av,ak,",",origin,phase-data,",,,0.12,,ml,earthquake,"M 1.0 - 70 km WNW of Nikiski, Alaska"
2.85,"56 km NE of Cruz Bay, U.S. Virgin Islands",1732718542990,1732719668100,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71467003,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71467003&format=geojson,,,,,reviewed,0,125,pr,71467003,",pr71467003,",",pr,",",origin,phase-data,",3.0,0.349,0.21,322.0,md,earthquake,"M 2.9 - 56 km NE of Cruz Bay, U.S. Virgin Islands"
2.0,"11 km SE of Fredonia, Arizona",1732718224720,1732720191550,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80087326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80087326&format=geojson,,,,,reviewed,0,62,uu,80087326,",uu80087326,",",uu,",",origin,phase-data,",10.0,0.1773,0.1,116.0,ml,earthquake,"M 2.0 - 11 km SE of Fredonia, Arizona"
1.7,"27 km SW of Nanwalek, Alaska",1732717797042,1732717878393,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9axml4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9axml4&format=geojson,,,,,automatic,0,44,ak,024f9axml4,",ak024f9axml4,",",ak,",",origin,phase-data,",,,0.23,,ml,earthquake,"M 1.7 - 27 km SW of Nanwalek, Alaska"
1.0,"26 km SE of Chickaloon, Alaska",1732717792266,1732717892036,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024f9axm7u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024f9axm7u&format=geojson,,,,,automatic,0,15,ak,024f9axm7u,",ak024f9axm7u,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 1.0 - 26 km SE of Chickaloon, Alaska"
1.13,"4 km W of Cobb, CA",1732717629110,1732718535347,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75091511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75091511&format=geojson,,,,,automatic,0,20,nc,75091511,",nc75091511,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.01224,0.02,180.0,md,earthquake,"M 1.1 - 4 km W of Cobb, CA"
2.34,"6 km ENE of La Parguera, Puerto Rico",1732717186440,1732720059470,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71466993,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71466993&format=geojson,,,,,reviewed,0,84,pr,71466993,",pr71466993,",",pr,",",origin,phase-data,",4.0,0.06084,0.08,204.0,md,earthquake,"M 2.3 - 6 km ENE of La Parguera, Puerto Rico"
1.59,"10 km ENE of Borrego Springs, CA",1732717182710,1732719014570,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40988504,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40988504&format=geojson,,,,,reviewed,0,39,ci,40988504,",ci40988504,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",73.0,0.09085,0.21,30.0,ml,earthquake,"M 1.6 - 10 km ENE of Borrego Springs, CA"
-0.39,"77 km NW of Ninilchik, Alaska",1732716897030,1732772793890,,https://earthquake.usgs.gov/earthquakes/eventpage/av93381198,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93381198&format=geojson,,,,,reviewed,0,0,av,93381198,",av93381198,",",av,",",origin,phase-data,",7.0,0.03448,0.04,89.0,ml,earthquake,"M -0.4 - 77 km NW of Ninilchik, Alaska"
